window_centre_ms,movement_label,risk_class_archetype,imu_trunk_angle_peak,imu_trunk_angle_mean,imu_angvel_peak,imu_angvel_mean,imu_time_in_risk_zone,imu_time_high_velocity,imu_ldlj,imu_jerk_rms,imu_jerk_peak,imu_ldlj_multiaxis,imu_compensation_index,imu_lumbopelv_ratio,imu_pelvis_angle_peak,imu_pelvis_angle_mean,imu_lat_angle_peak,imu_lat_angle_mean,imu_l3_accel_tilt_peak,imu_l3_accel_tilt_mean,imu_l3_accel_tilt_range,risk_class_signal,risk_criteria,risk_clinical,risk_layman,risk_class_protocol,risk_class,emg_rms_LES,emg_rms_RES,emg_rms_LMF,emg_rms_RMF,emg_mav_LES,emg_mav_RES,emg_mav_LMF,emg_mav_RMF,emg_zcr_LES,emg_zcr_RES,emg_zcr_LMF,emg_zcr_RMF,emg_ai_ES,emg_ai_MF,emg_cai_ES,emg_cai_MF,imu_z_flex,imu_z_vel,imu_z_ldlj,emg_z_rms_r,emg_z_ar
1000.0,BASELINE_STATIC,0,3.5949999999999998,1.19568,47.2582,11.029113,0.0,0.015,-18.511045632399817,87513.89252773671,271297.0,-17.144184398440213,0.5139774171926428,0.4830469848677806,1.824,0.587755,2.224,0.5685899999999999,,,,0,none,,,0,0,0.004212416973801999,0.004161838026039474,0.004101305296977199,0.003773322186551988,0.003350932830970561,0.00335690689443777,0.003289497128501012,0.003046387733761311,0.6215538847117794,0.5789473684210527,0.606516290726817,0.5614035087719298,-0.006039814617955025,-0.04165061917039645,0.9879928914736865,0.9200295792008105,-0.22591059042264855,1.486710951793526,0.17050978561957464,-1.3064892233953225,-0.2799643112976083
2000.0,BASELINE_STATIC,0,3.5949999999999998,1.1564,47.2582,10.430677000000001,0.0,0.01,-18.36284427219603,81187.20171474843,237781.0,-16.684699125256238,0.499584994438051,0.48794277284550613,1.824,0.569715,2.301,0.55381,,,,0,none,,,0,0,0.004235937937701327,0.004282549287149609,0.0041316598784029495,0.004257145234757268,0.0033644320256978515,0.003508124502818312,0.003335377022660451,0.003368813285043098,0.5939849624060151,0.5639097744360902,0.5839598997493735,0.5964912280701754,0.005471787210328043,0.014958668685419688,0.9891159806173986,0.9705235904733062,-0.22591059042264855,1.486710951793526,0.4360202957482734,-1.3023211352616275,0.05886638826749049
3000.0,BASELINE_STATIC,0,2.58,1.06068,35.14,9.67104,0.0,0.0,-18.71571648360005,72169.15887449776,218012.5,-16.739374756748532,0.5216367182670949,0.49255715513053855,1.856,0.511755,2.301,0.517155,,,,0,none,,,0,0,0.004654794141445365,0.004796820014278569,0.004303968064989038,0.0045707247703477664,0.0035973226013448233,0.00386226261360976,0.003524791018649577,0.0036313413867867382,0.5513784461152882,0.5739348370927319,0.543859649122807,0.5839598997493735,0.015026626192436384,0.030058133876653226,0.9703916610566086,0.9416379854920837,-2.6631036739902485,-1.3247203079731233,-0.19616877951588785,-1.2845636725730625,0.34010203425599567
4000.0,BASELINE_STATIC,0,3.773,1.083455,35.14,10.125706000000001,0.0,0.0,-18.771384293900944,74095.00103298131,218958.5,-17.01226210406224,0.5244878898119225,0.4908365260897976,2.167,0.513365,2.007,0.559285,,,,0,none,,,0,0,0.005488317143010226,0.005831129173757364,0.004628554628237865,0.004717503327899051,0.004179108451166064,0.004600709501849676,0.0037874945950435107,0.003839353905028683,0.531328320802005,0.5614035087719298,0.5588972431077694,0.5463659147869674,0.030285229608742224,0.009517242465073671,0.941210009153983,0.9811449630283993,0.20149863999610404,-1.3247203079731233,-0.2959005815075392,-1.248849591761148,0.7892213963616967
5000.0,BASELINE_STATIC,0,3.773,1.16211,34.053,11.085876,0.0,0.0,-18.828452996115782,73994.26910444653,218958.5,-17.290082515526038,0.49246945208543424,0.5018323797907717,2.167,0.57838,2.007,0.639765,,,,0,none,,,0,0,0.00740953001184452,0.007145705424742101,0.0050431454610655934,0.00510358761184754,0.005663837472888296,0.005713119717615114,0.004014828873770372,0.004111459182272379,0.543859649122807,0.531328320802005,0.5789473684210527,0.5614035087719298,-0.01812575195034351,0.005956808989417301,0.964393883730725,0.9881569289333575,0.20149863999610404,-1.5769051026923355,-0.3981421548413389,-1.2034580547812856,-0.6356999128514981
6000.0,BASELINE_STATIC,0,3.167,1.08959,45.67480000000001,11.405273999999999,0.0,0.005,-18.253076970353053,74368.44958499707,261232.50000000006,-16.69521669298694,0.5019368292300649,0.5096501303241279,2.061,0.55895,1.89,0.6197149999999999,,,,0,none,,,0,0,0.008992391152777762,0.008573378045338056,0.005884370683285976,0.005957107529537124,0.007082915007826643,0.006932214366411353,0.004697813760065559,0.004732205975713927,0.5588972431077694,0.5513784461152882,0.5889724310776943,0.5463659147869674,-0.023853957245700972,0.006142547825860213,0.9534035941808123,0.9877899054380844,-1.253613683789085,1.1193609941501066,0.6326741744151314,-1.1541613673473128,-0.8043030174785065
7000.0,BASELINE_STATIC,0,3.88,1.06948,45.67480000000001,10.972902000000001,0.0,0.005,-18.140468395105852,70223.12325038492,261232.50000000006,-17.099039819340646,0.5140624639154479,0.5090257122494578,1.802,0.530865,1.878,0.55521,,,,0,none,,,0,0,0.01209343349430005,0.012131176083014705,0.006764092286630406,0.006998359615228854,0.009487448522198644,0.009530608741230491,0.00558189868619879,0.005606424204200652,0.543859649122807,0.5764411027568922,0.5664160401002506,0.5112781954887218,0.001558026708096039,0.0170222087073597,0.9968887939259656,0.9665253943097368,0.4584244133377126,1.1193609941501066,0.8344183434135606,-1.031312714731606,-0.05633063024329549
8000.0,BASELINE_STATIC,0,3.88,1.1401849999999998,34.858599999999996,9.879118,0.0,0.0,-18.59925810775075,68435.37007562317,241391.5,-16.538936313238526,0.5012836608304967,0.4937146451256903,1.876,0.56137,1.878,0.5291,,,,0,none,,,0,0,0.015733770326405806,0.014784829878459032,0.008256129698865107,0.008441051875399496,0.012819446839251021,0.011993377751410938,0.0066487879705854945,0.006732396445384215,0.556390977443609,0.5714285714285714,0.5413533834586466,0.518796992481203,-0.031093839218599133,0.011075053338307661,0.9396876636521013,0.978092519834723,0.4584244133377126,-1.3900053137081623,0.012472509187461726,-0.9396836256639819,-1.0174005785510916
9000.0,BASELINE_STATIC,0,3.534,1.109005,38.2198,9.636650000000001,0.0,0.0,-18.578932043337808,73149.85300046747,232625.0,-17.33035736746721,0.5032067416909882,0.461422715229071,1.876,0.5274,1.758,0.521835,,,,0,none,,,0,0,0.01750517046699959,0.016948823803616207,0.009676307046959915,0.009832853444911954,0.014148044610108148,0.013747623328362239,0.0077007947782061536,0.007792522302931422,0.5538847117794486,0.5989974937343359,0.5714285714285714,0.5714285714285714,-0.016147522955208254,0.008024250864985209,0.9682181522063897,0.9840792503591067,-0.3723822929818835,-0.6102044562930617,0.04888771970758025,-0.8649622010190525,-0.5774730279817655
10000.0,BASELINE_STATIC,0,3.21,1.10196,39.8804,11.082901999999999,0.0,0.0,-18.680025691480072,80395.05248374275,232625.0,-17.442989914423475,0.4999575000165678,0.47628206704685516,1.864,0.523825,2.571,0.51923,,,,0,none,,,0,0,0.020677330670818818,0.01985907268743778,0.011116126461769238,0.010767425031643397,0.016378060976088765,0.016083347611112294,0.008853559332835947,0.008589662413853531,0.5288220551378446,0.5914786967418546,0.6165413533834586,0.5739348370927319,-0.020185756889908524,-0.015934407640862444,0.9604272912975262,0.9686310306629652,-1.1503631393620828,-0.22494404220776004,-0.13222685341181997,-0.7644730359883932,-0.6963337781634011
